URL,Status,Error
https://pinchofyum.com/skillet-chicken-bacon-white-wine-sauce,Success,
https://pinchofyum.com/15-minute-meal-prep-cilantro-lime-chicken-and-lentils,Success,
https://pinchofyum.com/simple-oat-pecan-blueberry-crisp,Success,
https://pinchofyum.com/skillet-turkey-with-bacon-white-wine,Success,
https://pinchofyum.com/mapleglazedpumpkinmuffins,Success,
https://pinchofyum.com/winter-grain-bowl-with-balsamic-dressing,Success,
https://pinchofyum.com/15-minute-meal-prep-cauliflower-fried-rice-with-crispy-tofu,Success,
https://pinchofyum.com/winter-rainbow-quinoa-salad,Success,
https://pinchofyum.com/yum-yum-rice-bowls,Success,
https://pinchofyum.com/bacon-wrapped-dates-with-goat-cheese,Success,
https://pinchofyum.com/bacon-and-brussel-sprout-salad,Success,
https://pinchofyum.com/15-minute-shrimp-scampi,Success,
https://pinchofyum.com/simple-poached-egg-avocado-toast,Success,
https://pinchofyum.com/mango-snack-cake,Success,
https://pinchofyum.com/15-minute-meal-prep-breakfast-sandwiches,Success,
https://pinchofyum.com/mango-chicken-salad,Success,
https://pinchofyum.com/mango-chicken-salad-sandwich,Success,
https://pinchofyum.com/back-pocket-stir-fry,Success,
https://pinchofyum.com/mango-kiwi-coolers,Success,
https://pinchofyum.com/yum-yum-sauce,Success,
https://pinchofyum.com/15-minute-cauliflower-fried-rice,Success,
https://pinchofyum.com/simple-homemade-tomato-soup,Success,
https://pinchofyum.com/skillet-chicken-tortilla-pie,Success,
https://pinchofyum.com/simple-green-salad,Success,
https://pinchofyum.com/simple-mushroom-penne-with-walnut-pesto,Success,
https://pinchofyum.com/six-ingredient-sausage-potato-pie,Success,
https://pinchofyum.com/simple-garlic-butter-mushroom-provolone-melts,Success,
https://pinchofyum.com/baked-caprese-rigatoni,Success,
https://pinchofyum.com/maple-vanilla-almond-clusters,Success,
https://pinchofyum.com/winter-spa-salad-with-lemon-chicken,Success,
https://pinchofyum.com/15-minute-meal-prep-egg-roll-in-a-bowl,Success,
https://pinchofyum.com/zaalouk-toasts-with-burrata,Success,
https://pinchofyum.com/marinated-kale-and-chicken-bowls-with-sun-dried-tomato-sauce,Success,
https://pinchofyum.com/maple-banana-bread,Success,
https://pinchofyum.com/skillet-chicken-with-grapes-and-caramelized-onions,Success,
https://pinchofyum.com/avocado-veggie-panini,Success,
https://pinchofyum.com/simple-hoisin-glazed-salmon,Success,
https://pinchofyum.com/baked-apple-pancake-with-apple-cider-syrup,Success,
https://pinchofyum.com/zippy-orzo-summer-salad,Success,
https://pinchofyum.com/baked-coconut-shrimp,Success,
https://pinchofyum.com/skinny-baked-zucchini-parmesan,Success,
https://pinchofyum.com/baked-gingerbread-mini-donuts,Success,
https://pinchofyum.com/baked-croissant-cinnamon-french-toast,Success,
https://pinchofyum.com/worlds-best-watermelon-smoothie,Success,
https://pinchofyum.com/simple-san-marzano-pasta-e-fagioli,Success,
https://pinchofyum.com/maple-quinoa-granola,Success,
https://pinchofyum.com/15-minute-spicy-shrimp-with-pesto-noodles,Success,
https://pinchofyum.com/bacon-brussels-sprout-salad,Success,
https://pinchofyum.com/yummy-salmon-burgers-slaw,Success,
https://pinchofyum.com/zoodles-with-creamy-corn-sauce,Success,
https://pinchofyum.com/baked-mac-and-cheese,Success,
https://pinchofyum.com/marisas-spicy-chicken-tostadas,Success,
https://pinchofyum.com/skinny-chicken-enchiladas,Success,
https://pinchofyum.com/skinny-veggie-lasagna,Success,
https://pinchofyum.com/mexican-polenta-pie,Success,
https://pinchofyum.com/baked-salmon-with-amazing-lemon-sauce,Success,
https://pinchofyum.com/20-minute-lemon-pesto-penne,Success,
https://pinchofyum.com/zucchini-fritters-goat-cheese-sauce,Success,
https://pinchofyum.com/baked-shrimp-with-feta-with-grilled-sourdough,Success,
https://pinchofyum.com/20-minute-healthy-chicken-parmesan,Success,
https://pinchofyum.com/baked-rigatoni-with-spinach-provolone-turkey,Success,
https://pinchofyum.com/skinny-spaghetti-and-meatballs,Success,
https://pinchofyum.com/mexican-roasted-corn-quinoa-stuffed-squash,Success,
https://pinchofyum.com/skinny-spinach-lasagna,Success,
https://pinchofyum.com/baked-spicy-fries-with-garlic-cheese-sauce,Success,
https://pinchofyum.com/skinny-garlicfried-rice,Success,
https://pinchofyum.com/zucchini-pancakes,Success,
https://pinchofyum.com/3-ingredient-vegan-queso,Success,
https://pinchofyum.com/skinny-fajita-shrimp-pasta,Success,
https://pinchofyum.com/baked-zucchini-fries,Success,
https://pinchofyum.com/mediterranean-quinoa-bowls-with-roasted-red-pepper-sauce,Success,
https://pinchofyum.com/baked-mozzarella-chicken-rolls,Success,
https://pinchofyum.com/20-minute-ancho-chicken-tacos,Success,
https://pinchofyum.com/skinny-crab-artichoke-dip,Success,
https://pinchofyum.com/marry-me-chicken,Success,
https://pinchofyum.com/marshmallow-monster-cookies,Success,
https://pinchofyum.com/baked-tortellini-with-sausage,Success,
https://pinchofyum.com/smoked-almond-and-goat-cheese-salad,Success,
https://pinchofyum.com/banana-cue,Success,
https://pinchofyum.com/morrocan-spiced-chickpea-glow-bowl,Success,
https://pinchofyum.com/milk-and-honey-iced-coffee,Success,
https://pinchofyum.com/bakery-style-blueberry-scones,Success,
https://pinchofyum.com/mushroom-bowls-with-kale-pesto,Success,
https://pinchofyum.com/favorite-pumpkin-muffins,Success,
https://pinchofyum.com/slow-cooker-beef-ragu-with-pappardelle,Success,
https://pinchofyum.com/smoky-paprika-croutons,Success,
https://pinchofyum.com/snickerdoodle-blondies,Success,
https://pinchofyum.com/mozzarella-basil-and-corn-quesadilla,Success,
https://pinchofyum.com/smoky-red-lentil-soup-with-spinach,Success,
https://pinchofyum.com/muccis-bucatini,Success,
https://pinchofyum.com/smores-bars,Success,
https://pinchofyum.com/30-minute-healthy-broccoli-cheese-rice,Success,
https://pinchofyum.com/smores-waffles,Success,
https://pinchofyum.com/mini-chocolate-thumbprint-cookies,Success,
https://pinchofyum.com/smoky-white-bean-chili-with-pork,Success,
https://pinchofyum.com/smoked-gouda-mushroom-quesadillas,Success,
https://pinchofyum.com/slow-cooker-texas-style-chili,Success,
https://pinchofyum.com/30-minute-sesame-mango-chicken-teriyaki,Success,
https://pinchofyum.com/smash-burgers-with-house-sauce,Success,
https://pinchofyum.com/minty-chocolate-oreo-truffles,Success,
https://pinchofyum.com/30-minute-meal-prep-sheet-pan-chicken-tinga-bowls,Success,
https://pinchofyum.com/farmers-market-pasta-with-walnut-pesto,Success,
https://pinchofyum.com/socca-with-whipped-feta,Success,
https://pinchofyum.com/moroccan-salad-cilantro-orange-dressing,Success,
https://pinchofyum.com/molten-chocolate-cakes,Success,
https://pinchofyum.com/mocha-peanut-butter-pie,Success,
https://pinchofyum.com/feel-good-apple-muffins,Success,
https://pinchofyum.com/farmers-market-flatbread-pizza,Success,
https://pinchofyum.com/migas-day-every-day,Success,
https://pinchofyum.com/smoky-beans-greens-tacos-with-aji-verde,Success,
https://pinchofyum.com/miso-crunch-salad,Success,
https://pinchofyum.com/milk-chocolate-cupcakes-with-avocado-buttercream,Success,
https://pinchofyum.com/mini-chicken-meatballs,Success,
https://pinchofyum.com/modern-scotcheroos,Success,
https://pinchofyum.com/slow-cooker-chicken-pot-pie-soup,Success,
https://pinchofyum.com/banana-bread-muffins,Success,
https://pinchofyum.com/slow-cooker-creole-chicken-sausage,Success,
https://pinchofyum.com/30-minute-meal-prep-roasted-vegetable-bowls-with-green-tahini,Success,
https://pinchofyum.com/monggo-beans-mung-bean-soup,Success,
https://pinchofyum.com/farmers-market-pasta,Success,
https://pinchofyum.com/middle-eastern-salad-with-lemony-mint-dressing,Success,
https://pinchofyum.com/millionaire-gnocchi,Success,
https://pinchofyum.com/banana-cake-with-peanut-butter-frosting,Success,
https://pinchofyum.com/balsamic-watermelon-chicken-salad,Success,
https://pinchofyum.com/mixed-berry-muffins-with-sugary-tops,Success,
https://pinchofyum.com/smoked-salmon-chowder,Success,
https://pinchofyum.com/mushroom-fettuccine,Success,
https://pinchofyum.com/filipino-chicken-barbecue,Success,
https://pinchofyum.com/feel-good-zucchini-muffins,Success,
https://pinchofyum.com/soft-scrambled-eggs,Success,
https://pinchofyum.com/mushroom-gnocchi-with-arugula-and-walnut-pesto,Success,
https://pinchofyum.com/soft-gingerbread-cookies-with-maple-glaze,Success,
https://pinchofyum.com/my-top-healthy-food-blogs,Success,
https://pinchofyum.com/spaghetti-pie,Success,
https://pinchofyum.com/mushroom-poblano-posole-verde,Success,
https://pinchofyum.com/southwest-turkey-breakfast-stacks,Success,
https://pinchofyum.com/spaghetti-squash-lasagna-boats,Success,
https://pinchofyum.com/southwest-burgers-with-guacamole,Success,
https://pinchofyum.com/five-minute-single-serving-apple-crisp,Success,
https://pinchofyum.com/spaghetti-with-crispy-zucchini,Success,
https://pinchofyum.com/spanish-shrimp-with-garlic-bread-sauce,Success,
https://pinchofyum.com/spaghetti-marinara-poached-eggs,Success,
https://pinchofyum.com/naturally-sweet-dark-chocolate-coconut-bites,Success,
https://pinchofyum.com/five-ingredient-simple-green-pasta-salad,Success,
https://pinchofyum.com/my-sisters-citrus-scones,Success,
https://pinchofyum.com/filipino-spaghetti,Success,
https://pinchofyum.com/nectarine-basil-salsa,Success,
https://pinchofyum.com/my-new-favorite-pizza-has-a-cottage-cheese-crust,Success,
https://pinchofyum.com/napa-chicken-salad-with-sesame-dressing,Success,
https://pinchofyum.com/southwestern-quinoa-and-black-bean-casserole,Success,
https://pinchofyum.com/flax-blueberry-vanilla-overnight-oats,Success,
https://pinchofyum.com/sopa-tarasca-pinto-bean-soup-with-jalapeno-corn-fritters,Success,
https://pinchofyum.com/filipino-pancit,Success,
https://pinchofyum.com/southwest-black-bean-casserole,Success,
https://pinchofyum.com/my-go-to-pickled-red-onions,Success,
https://pinchofyum.com/filipino-fried-chicken,Success,
https://pinchofyum.com/filipino-humba,Success,
https://pinchofyum.com/five-minute-cashew-sauce,Success,
https://pinchofyum.com/spicy-fish-taco-bowls,Success,
https://pinchofyum.com/spicy-hummus,Success,
https://pinchofyum.com/french-toast-crepes,Success,
https://pinchofyum.com/oatmilk-honey-latte,Success,
https://pinchofyum.com/new-york-times-chocolate-chip-cookies,Success,
https://pinchofyum.com/fried-chicken-sandwiches,Success,
https://pinchofyum.com/spicy-sausage-posole,Success,
https://pinchofyum.com/nutella-and-peanut-butter-clusters,Success,
https://pinchofyum.com/fruit-pizza,Success,
https://pinchofyum.com/spicy-peanut-chicken-salad,Success,
https://pinchofyum.com/oatmeal-flax-blueberry-muffins,Success,
https://pinchofyum.com/spicy-corn-cake-breakfast-stack,Success,
https://pinchofyum.com/fluffiest-blueberry-pancakes,Success,
https://pinchofyum.com/spicy-sausage-rigatoni,Success,
https://pinchofyum.com/old-school-homemade-oreos,Success,
https://pinchofyum.com/spicy-peanut-soba-noodle-salad,Success,
https://pinchofyum.com/french-silk-brownie-pie,Success,
https://pinchofyum.com/fontina-cheddar-gruyere-grilled-cheese,Success,
https://pinchofyum.com/no-bake-salted-caramel-cups,Success,
https://pinchofyum.com/no-knead-bread,Success,
https://pinchofyum.com/fudgy-oreo-brownies,Success,
https://pinchofyum.com/fluffy-sugar-cookies-vanilla-frosting,Success,
https://pinchofyum.com/spicy-chipotle-turkey-burritos-make-ahead,Success,
https://pinchofyum.com/fudgy-chocolate-cake-bars,Success,
https://pinchofyum.com/no-bake-dark-chocolate-snickers-cookies,Success,
https://pinchofyum.com/no-knead-cheese-bread,Success,
https://pinchofyum.com/spicy-falafel-roasted-veggie-naan-wich,Success,
https://pinchofyum.com/spicy-posole-cheesy-jalapeno-cornbread-muffins,Success,
https://pinchofyum.com/spicy-corn-salad,Success,
https://pinchofyum.com/spicy-peanut-tofu-bowls,Success,
https://pinchofyum.com/spicy-cauliflower-burgers,Success,
https://pinchofyum.com/garlic-and-black-pepper-beef-skewers,Success,
https://pinchofyum.com/fresh-blueberry-peach-cake,Success,
https://pinchofyum.com/spicy-chipotle-shredded-chicken,Success,
https://pinchofyum.com/fresh-mango-lassi,Success,
https://pinchofyum.com/spicy-lentil-nachos-with-three-cheese-sauce,Success,
https://pinchofyum.com/nuevo-cubano-sandwiches,Success,
https://pinchofyum.com/no-bake-mini-fruit-pizzas,Success,
https://pinchofyum.com/fresh-blueberry-tarts,Success,
https://pinchofyum.com/frosted-blueberry-lemonade,Success,
https://pinchofyum.com/spicy-chicken-sweet-potato-meal-prep-magic,Success,
https://pinchofyum.com/spicy-salmon-burgers,Success,
https://pinchofyum.com/spicy-fish-taco-bowls-with-cilantro-lime-slaw,Success,
https://pinchofyum.com/old-fashioned-whole-wheat-apple-pancakes,Success,
https://pinchofyum.com/nice-cream,Success,
https://pinchofyum.com/spicy-brazilian-burrito-bowls,Success,
https://pinchofyum.com/spiced-tea-punch,Success,
https://pinchofyum.com/french-toast-casserole,Success,
https://pinchofyum.com/spicy-chicken-meal-prep,Success,
https://pinchofyum.com/spicy-popcorn-chicken-bites,Success,
https://pinchofyum.com/garlic-basil-barramundi-skillet,Success,
https://pinchofyum.com/spicy-shrimp-avocado-salad-miso-dressing,Success,
https://pinchofyum.com/one-hour-sheet-pan-thanksgiving-sides,Success,
https://pinchofyum.com/garlic-basil-chicken-with-tomato-butter-sauce,Success,
https://pinchofyum.com/one-ingredient-socca,Success,
https://pinchofyum.com/spicy-shrimp-cauliflower-mash-roasted-kale,Success,
https://pinchofyum.com/spicy-shrimp-with-peach-salad,Success,
https://pinchofyum.com/garlic-butter-white-wine-shrimp-linguine,Success,
https://pinchofyum.com/sweet-corn-zucchini-pie,Success,
https://pinchofyum.com/spicy-sweet-squash-bowl,Success,
https://pinchofyum.com/garlic-butter-baked-penne,Success,
https://pinchofyum.com/garlic-chicken-and-vegetable-pot-pie,Success,
https://pinchofyum.com/garlic-butter-mushroom-risotto,Success,
https://pinchofyum.com/onion-dip,Success,
https://pinchofyum.com/garlic-butter-spaghetti-with-herbs,Success,
https://pinchofyum.com/banana-lumpia-turon-with-caramel-sauce,Success,
https://pinchofyum.com/garlic-butter-capellini-pomodoro-with-shrimp,Success,
https://pinchofyum.com/spicy-southwestern-salad-avocado-dressing,Success,
https://pinchofyum.com/spicy-shrimp-tacos-with-garlic-cilantro-lime-slaw,Success,
https://pinchofyum.com/garlic-butter-shrimp-boil,Success,
https://pinchofyum.com/banana-monkey-bread,Success,
https://pinchofyum.com/bang-bang-salmon-with-avocado-cucumber-salsa,Success,
https://pinchofyum.com/spicy-sofritas-veggie-bowls,Success,
https://pinchofyum.com/spicy-shrimp-veracruz,Success,
https://pinchofyum.com/one-pot-spanish-chicken-potatoes,Success,
https://pinchofyum.com/garlic-butter-shrimp-quinoa,Success,
https://pinchofyum.com/orange-brown-butter-shrimp,Success,
https://pinchofyum.com/one-pot-creamy-spinach-lentils,Success,
https://pinchofyum.com/one-pot-spicy-eggs-and-potatoes,Success,
https://pinchofyum.com/garlic-basil-shrimp-and-grits,Success,
https://pinchofyum.com/one-pan-farro-with-tomatoes-and-kale,Success,
https://pinchofyum.com/orangeberry-shortcake-cookies,Success,
https://pinchofyum.com/paleo-strawberry-rhubarb-crisp,Success,
https://pinchofyum.com/garlic-kale-and-brown-rice-salad-with-lemon-dressing,Success,
https://pinchofyum.com/bbq-jackfruit-sandwiches,Success,
https://pinchofyum.com/bangkok-coconut-curry-noodle-bowls,Success,
https://pinchofyum.com/oven-risotto-with-garlic-roasted-mushrooms-and-arugula,Success,
https://pinchofyum.com/garlic-herb-spaghetti-chicken-meatballs,Success,
https://pinchofyum.com/basil-chicken-lettuce-wraps,Success,
https://pinchofyum.com/bbq-chicken-sweet-potato-pizza,Success,
https://pinchofyum.com/pasta-salad,Success,
https://pinchofyum.com/sweet-potato-pizza-crust,Success,
https://pinchofyum.com/beer-cheese-soup-with-soft-pretzels,Success,
https://pinchofyum.com/beef-biryani,Success,
https://pinchofyum.com/parmesan-baked-eggs,Success,
https://pinchofyum.com/basic-soft-pretzels,Success,
https://pinchofyum.com/oreo-fudge-ice-cream-bars,Success,
https://pinchofyum.com/garlic-tostones-puerto-rican-fried-plantains,Success,
https://pinchofyum.com/sweet-potato-noodle-salad,Success,
https://pinchofyum.com/parmesan-pesto-veggie-sandwich,Success,
https://pinchofyum.com/garlic-ginger-chicken,Success,
https://pinchofyum.com/garlic-spaghetti-squash-with-herbs,Success,
https://pinchofyum.com/sweet-potato-casserole,Success,
https://pinchofyum.com/banza-chicken-bowls-with-calabrian-chili-sauce,Success,
https://pinchofyum.com/party-brownies,Success,
https://pinchofyum.com/bbq-salmon-mango-salsa,Success,
https://pinchofyum.com/palitaw,Success,
https://pinchofyum.com/garlic-parmesan-shellbows,Success,
https://pinchofyum.com/sweet-potato-gnocchi,Success,
https://pinchofyum.com/garlic-cream-bucatini-with-peas-and-asparagus,Success,
https://pinchofyum.com/basic-awesome-chicken-quinoa-salad,Success,
https://pinchofyum.com/sweet-potato-peanut-soup,Success,
https://pinchofyum.com/sweet-potato-doughnuts,Success,
https://pinchofyum.com/sweet-potato-kale-sausage-bake-white-cheese-sauce,Success,
https://pinchofyum.com/garlic-shrimp-and-tomatoes-on-parmesan-orzo,Success,
https://pinchofyum.com/general-tsos-cauliflower,Success,
https://pinchofyum.com/sweet-potato-muffins,Success,
https://pinchofyum.com/sweet-potato-tater-tot-hotdish,Success,
https://pinchofyum.com/sweet-potato-noodles,Success,
https://pinchofyum.com/paprika-chicken-pasta,Success,
https://pinchofyum.com/garlic-parmesan-burgers-creamed-spinach-sauce,Success,
https://pinchofyum.com/sweet-potato-soup-with-roasted-cauliflower-crumbles,Success,
https://pinchofyum.com/banh-mi-bowls,Success,
https://pinchofyum.com/our-favorite-coconut-oil-granola,Success,
https://pinchofyum.com/garlic-shrimp-and-zucchini-wrap,Success,
https://pinchofyum.com/garlic-parmesan-chicken-lasagna-bake,Success,
https://pinchofyum.com/basic-awesome-vegetarian-lasagna,Success,
https://pinchofyum.com/garlic-edamame,Success,
https://pinchofyum.com/parmesan-chicken-fingers-with-garlic-cheese-sauce,Success,
https://pinchofyum.com/papaya-mango-smoothie,Success,
https://pinchofyum.com/bbq-tofu,Success,
https://pinchofyum.com/pb-banana-power-oats,Success,
https://pinchofyum.com/ginger-chicken-meatball-sandos,Success,
https://pinchofyum.com/beet-and-burrata-salad-with-fried-bread,Success,
https://pinchofyum.com/announcing-summer-recipe-bingo,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/september-coffee-date,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/savory-meatball-recipeResults,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/were-hiring-video-specialist,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/september-coffee-date-3,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/west-coast-road-trip,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/let-us-see-an-army-rise,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/april-traffic-and-income-report,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
https://pinchofyum.com/welcome-to-the-sos-series,Failed,XML Validation Error: /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:9:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'ingredients': Missing child element(s). Expected is ( ingredient ). /Users/mansithakur/PycharmProjects/Backend/scraper/recipe.xml:10:0:ERROR:SCHEMASV:SCHEMAV_ELEMENT_CONTENT: Element 'directions': Missing child element(s). Expected is ( direction ).
